unit_id,quarter_hour_start_ts,kwh_consumed,energy_unit_rate,estimated_running_cost
LOC027-U02,2026-01-10T02:15:00+00:00,2.664,0.328,8.52
LOC027-U02,2026-01-10T02:30:00+00:00,3.653,0.367,8.45
LOC027-U02,2026-01-10T02:45:00+00:00,1.621,0.348,8.05
LOC027-U02,2026-01-10T03:00:00+00:00,1.605,0.254,7.32
LOC027-U02,2026-01-10T03:15:00+00:00,1.765,0.241,7.36
LOC027-U02,2026-01-10T03:30:00+00:00,2.742,0.239,8.76
LOC027-U02,2026-01-10T03:45:00+00:00,1.443,0.247,10.63
LOC003-U02,2026-01-09T10:00:00+00:00,1.666,0.369,11.46
LOC003-U02,2026-01-09T10:15:00+00:00,2.51,0.33,10.98
LOC003-U02,2026-01-09T10:30:00+00:00,1.424,0.329,11.41
LOC003-U02,2026-01-09T10:45:00+00:00,1.739,0.32,7.38
LOC003-U02,2026-01-09T11:00:00+00:00,2.039,0.242,6.85
LOC003-U02,2026-01-09T11:15:00+00:00,1.482,0.244,11.08
LOC003-U02,2026-01-09T11:30:00+00:00,2.329,0.229,11.14
LOC003-U02,2026-01-09T11:45:00+00:00,2.311,0.244,6.81
LOC003-U02,2026-01-09T12:00:00+00:00,1.915,0.315,6.66
LOC003-U02,2026-01-09T12:15:00+00:00,2.26,0.339,10.41
LOC003-U02,2026-01-09T12:30:00+00:00,2.091,0.329,9.17
LOC003-U02,2026-01-09T12:45:00+00:00,2.081,0.291,11.59
LOC003-U02,2026-01-09T13:00:00+00:00,2.034,0.242,7.67
LOC003-U02,2026-01-09T13:15:00+00:00,1.531,0.344,7.45
LOC003-U02,2026-01-09T13:30:00+00:00,2.683,0.323,7.6
LOC003-U02,2026-01-09T13:45:00+00:00,1.946,0.241,10.32
LOC003-U02,2026-01-09T14:00:00+00:00,2.259,0.251,8.53
LOC003-U02,2026-01-09T14:15:00+00:00,2.243,0.258,10.28
LOC003-U02,2026-01-09T14:30:00+00:00,1.656,0.334,8.16
LOC003-U02,2026-01-09T14:45:00+00:00,2.082,0.327,11.2
LOC003-U02,2026-01-09T15:00:00+00:00,2.346,0.28,7.71
LOC003-U02,2026-01-09T15:15:00+00:00,1.942,0.251,6.5
LOC003-U02,2026-01-09T15:30:00+00:00,1.752,0.289,9.11
LOC003-U02,2026-01-09T15:45:00+00:00,1.288,0.308,9.5
LOC003-U02,2026-01-09T16:00:00+00:00,2.682,0.265,11.25
LOC003-U02,2026-01-09T16:15:00+00:00,2.538,0.346,10.42
LOC003-U02,2026-01-09T16:30:00+00:00,1.94,0.235,7.55
LOC003-U02,2026-01-09T16:45:00+00:00,2.153,0.267,10.61
LOC003-U02,2026-01-09T17:00:00+00:00,1.915,0.349,11.0
LOC003-U02,2026-01-09T17:15:00+00:00,1.844,0.255,6.92
LOC003-U02,2026-01-09T17:30:00+00:00,2.663,0.247,10.26
LOC003-U02,2026-01-09T17:45:00+00:00,2.809,0.262,6.74
LOC003-U02,2026-01-09T18:00:00+00:00,1.895,0.324,11.21
LOC003-U02,2026-01-09T18:15:00+00:00,1.652,0.302,10.51
LOC003-U02,2026-01-09T18:30:00+00:00,2.585,0.329,7.49
LOC003-U02,2026-01-09T18:45:00+00:00,1.223,0.334,9.17
LOC003-U02,2026-01-09T19:00:00+00:00,1.452,0.295,7.42
LOC003-U02,2026-01-09T19:15:00+00:00,2.254,0.322,8.67
LOC003-U02,2026-01-09T19:30:00+00:00,1.674,0.276,8.85
LOC003-U02,2026-01-09T19:45:00+00:00,1.782,0.261,7.31
LOC003-U02,2026-01-09T20:00:00+00:00,2.878,0.321,9.92
LOC003-U02,2026-01-09T20:15:00+00:00,1.107,0.316,8.96
LOC003-U02,2026-01-09T20:30:00+00:00,2.794,0.28,10.52
LOC003-U02,2026-01-09T20:45:00+00:00,1.974,0.283,9.83
LOC003-U02,2026-01-09T21:00:00+00:00,2.001,0.339,9.9
LOC003-U02,2026-01-09T21:15:00+00:00,1.643,0.328,10.78
LOC003-U02,2026-01-09T21:30:00+00:00,2.259,0.359,11.48
LOC003-U02,2026-01-09T21:45:00+00:00,1.653,0.291,9.51
LOC003-U02,2026-01-09T22:00:00+00:00,2.618,0.367,10.65
LOC003-U02,2026-01-09T22:15:00+00:00,2.35,0.23,11.33
LOC003-U02,2026-01-09T22:30:00+00:00,2.696,0.278,10.48
LOC003-U02,2026-01-09T22:45:00+00:00,2.7,0.355,11.53
LOC003-U02,2026-01-09T23:00:00+00:00,1.842,0.311,9.75
LOC003-U02,2026-01-09T23:15:00+00:00,2.499,0.231,6.96
LOC003-U02,2026-01-09T23:30:00+00:00,1.175,0.342,6.68
LOC003-U02,2026-01-09T23:45:00+00:00,2.4,0.282,6.95
LOC003-U02,2026-01-10T00:00:00+00:00,1.785,0.299,11.1
LOC003-U02,2026-01-10T00:15:00+00:00,2.152,0.232,8.78
LOC003-U02,2026-01-10T00:30:00+00:00,1.723,0.285,10.87
LOC003-U02,2026-01-10T00:45:00+00:00,2.658,0.358,10.82
LOC003-U02,2026-01-10T01:00:00+00:00,2.74,0.302,9.48
LOC003-U02,2026-01-10T01:15:00+00:00,2.098,0.238,6.86
LOC003-U02,2026-01-10T01:30:00+00:00,2.124,0.313,11.25
LOC003-U02,2026-01-10T01:45:00+00:00,2.351,0.237,9.86
LOC003-U02,2026-01-10T02:00:00+00:00,1.326,0.305,8.69
LOC003-U02,2026-01-10T02:15:00+00:00,1.954,0.351,8.5
LOC003-U02,2026-01-10T02:30:00+00:00,2.64,0.312,9.21
LOC003-U02,2026-01-10T02:45:00+00:00,2.267,0.254,7.54
LOC003-U02,2026-01-10T03:00:00+00:00,2.358,0.33,10.95
LOC003-U02,2026-01-10T03:15:00+00:00,1.467,0.335,9.95
LOC003-U02,2026-01-10T03:30:00+00:00,2.103,0.318,6.74
LOC003-U02,2026-01-10T03:45:00+00:00,1.857,0.27,9.33
LOC036-U01,2026-01-09T10:00:00+00:00,2.918,0.279,6.97
LOC036-U01,2026-01-09T10:15:00+00:00,1.798,0.225,7.83
LOC036-U01,2026-01-09T10:30:00+00:00,2.869,0.311,10.56
LOC036-U01,2026-01-09T10:45:00+00:00,2.742,0.278,7.81
LOC036-U01,2026-01-09T11:00:00+00:00,0.83,0.368,8.64
LOC036-U01,2026-01-09T11:15:00+00:00,2.252,0.292,9.64
LOC036-U01,2026-01-09T11:30:00+00:00,1.591,0.374,11.31
LOC036-U01,2026-01-09T11:45:00+00:00,2.119,0.37,10.21
LOC036-U01,2026-01-09T12:00:00+00:00,2.508,0.353,9.15
LOC036-U01,2026-01-09T12:15:00+00:00,2.237,0.373,11.09
LOC036-U01,2026-01-09T12:30:00+00:00,2.392,0.366,11.07
LOC036-U01,2026-01-09T12:45:00+00:00,2.12,0.221,10.86
LOC036-U01,2026-01-09T13:00:00+00:00,1.808,0.376,10.2
LOC036-U01,2026-01-09T13:15:00+00:00,1.721,0.285,7.03
LOC036-U01,2026-01-09T13:30:00+00:00,1.753,0.33,6.59
LOC036-U01,2026-01-09T13:45:00+00:00,1.356,0.296,6.87
LOC036-U01,2026-01-09T14:00:00+00:00,2.131,0.284,10.85
LOC036-U01,2026-01-09T14:15:00+00:00,1.817,0.278,7.06
LOC036-U01,2026-01-09T14:30:00+00:00,2.541,0.237,9.98
LOC036-U01,2026-01-09T14:45:00+00:00,3.015,0.31,7.17
LOC036-U01,2026-01-09T15:00:00+00:00,1.589,0.221,8.76
LOC036-U01,2026-01-09T15:15:00+00:00,2.047,0.332,6.83
LOC036-U01,2026-01-09T15:30:00+00:00,2.475,0.357,9.94
LOC036-U01,2026-01-09T15:45:00+00:00,2.172,0.27,8.2
LOC036-U01,2026-01-09T16:00:00+00:00,1.421,0.227,7.47
LOC036-U01,2026-01-09T16:15:00+00:00,2.221,0.27,9.43
LOC036-U01,2026-01-09T16:30:00+00:00,2.281,0.264,7.15
LOC036-U01,2026-01-09T16:45:00+00:00,3.008,0.379,11.89
LOC036-U01,2026-01-09T17:00:00+00:00,2.204,0.373,10.19
LOC036-U01,2026-01-09T17:15:00+00:00,1.938,0.367,11.18
LOC036-U01,2026-01-09T17:30:00+00:00,2.028,0.253,9.03
LOC036-U01,2026-01-09T17:45:00+00:00,1.958,0.244,10.18
LOC036-U01,2026-01-09T18:00:00+00:00,1.998,0.337,7.55
LOC036-U01,2026-01-09T18:15:00+00:00,2.316,0.247,7.14
LOC036-U01,2026-01-09T18:30:00+00:00,2.049,0.22,9.15
LOC036-U01,2026-01-09T18:45:00+00:00,1.656,0.328,10.35
LOC036-U01,2026-01-09T19:00:00+00:00,2.537,0.352,10.62
LOC036-U01,2026-01-09T19:15:00+00:00,1.83,0.349,8.77
LOC036-U01,2026-01-09T19:30:00+00:00,1.869,0.236,10.28
LOC036-U01,2026-01-09T19:45:00+00:00,2.033,0.304,9.14
LOC036-U01,2026-01-09T20:00:00+00:00,2.361,0.352,9.38
LOC036-U01,2026-01-09T20:15:00+00:00,1.282,0.283,10.1
LOC036-U01,2026-01-09T20:30:00+00:00,2.048,0.305,7.37
LOC036-U01,2026-01-09T20:45:00+00:00,1.666,0.304,8.33
LOC036-U01,2026-01-09T21:00:00+00:00,2.153,0.227,7.2
LOC036-U01,2026-01-09T21:15:00+00:00,1.784,0.224,7.02
LOC036-U01,2026-01-09T21:30:00+00:00,1.741,0.236,8.04
LOC036-U01,2026-01-09T21:45:00+00:00,1.787,0.221,7.97
LOC036-U01,2026-01-09T22:00:00+00:00,1.964,0.376,8.9
LOC036-U01,2026-01-09T22:15:00+00:00,2.917,0.346,11.33
LOC036-U01,2026-01-09T22:30:00+00:00,1.646,0.258,7.95
LOC036-U01,2026-01-09T22:45:00+00:00,2.169,0.334,11.3
LOC036-U01,2026-01-09T23:00:00+00:00,2.135,0.28,9.13
LOC036-U01,2026-01-09T23:15:00+00:00,1.886,0.315,8.06
LOC036-U01,2026-01-09T23:30:00+00:00,1.54,0.276,8.89
LOC036-U01,2026-01-09T23:45:00+00:00,1.89,0.237,10.16
LOC036-U01,2026-01-10T00:00:00+00:00,2.108,0.248,6.79
LOC036-U01,2026-01-10T00:15:00+00:00,0.913,0.299,10.57
LOC036-U01,2026-01-10T00:30:00+00:00,1.192,0.22,6.83
LOC036-U01,2026-01-10T00:45:00+00:00,2.512,0.269,8.45
LOC036-U01,2026-01-10T01:00:00+00:00,1.945,0.352,8.7
LOC036-U01,2026-01-10T01:15:00+00:00,2.883,0.247,11.47
LOC036-U01,2026-01-10T01:30:00+00:00,1.754,0.355,7.08
LOC036-U01,2026-01-10T01:45:00+00:00,1.451,0.379,6.69
LOC036-U01,2026-01-10T02:00:00+00:00,2.57,0.287,8.67
LOC036-U01,2026-01-10T02:15:00+00:00,2.281,0.223,11.36
LOC036-U01,2026-01-10T02:30:00+00:00,2.643,0.34,7.41
LOC036-U01,2026-01-10T02:45:00+00:00,1.854,0.236,6.57
LOC036-U01,2026-01-10T03:00:00+00:00,2.581,0.307,8.39
LOC036-U01,2026-01-10T03:15:00+00:00,2.027,0.358,10.99
LOC036-U01,2026-01-10T03:30:00+00:00,1.613,0.244,6.65
LOC036-U01,2026-01-10T03:45:00+00:00,2.214,0.232,8.14
LOC035-U01,2026-01-09T10:00:00+00:00,2.799,0.314,8.12
LOC035-U01,2026-01-09T10:15:00+00:00,2.105,0.311,6.84
LOC035-U01,2026-01-09T10:30:00+00:00,1.796,0.249,9.49
LOC035-U01,2026-01-09T10:45:00+00:00,2.181,0.346,10.63
LOC035-U01,2026-01-09T11:00:00+00:00,1.592,0.3,11.02
LOC035-U01,2026-01-09T11:15:00+00:00,2.061,0.326,11.19
LOC035-U01,2026-01-09T11:30:00+00:00,1.211,0.356,10.51
LOC035-U01,2026-01-09T11:45:00+00:00,1.86,0.288,10.54
LOC035-U01,2026-01-09T12:00:00+00:00,1.514,0.333,7.93
LOC035-U01,2026-01-09T12:15:00+00:00,2.082,0.265,9.34
LOC035-U01,2026-01-09T12:30:00+00:00,2.543,0.31,8.58
LOC035-U01,2026-01-09T12:45:00+00:00,2.493,0.297,11.19
LOC035-U01,2026-01-09T13:00:00+00:00,2.2,0.293,9.88
LOC035-U01,2026-01-09T13:15:00+00:00,2.346,0.298,8.03
LOC035-U01,2026-01-09T13:30:00+00:00,2.744,0.333,8.33
LOC035-U01,2026-01-09T13:45:00+00:00,2.483,0.263,7.33
LOC035-U01,2026-01-09T14:00:00+00:00,2.5,0.306,6.79
LOC035-U01,2026-01-09T14:15:00+00:00,3.242,0.291,8.7
LOC035-U01,2026-01-09T14:30:00+00:00,1.488,0.268,9.13
LOC035-U01,2026-01-09T14:45:00+00:00,1.896,0.239,8.32
LOC035-U01,2026-01-09T15:00:00+00:00,2.621,0.278,10.05
LOC035-U01,2026-01-09T15:15:00+00:00,0.85,0.352,6.88
LOC035-U01,2026-01-09T15:30:00+00:00,2.268,0.297,8.04
LOC035-U01,2026-01-09T15:45:00+00:00,1.445,0.303,8.15
LOC035-U01,2026-01-09T16:00:00+00:00,2.773,0.372,9.01
LOC035-U01,2026-01-09T16:15:00+00:00,2.42,0.22,11.38
LOC035-U01,2026-01-09T16:30:00+00:00,2.318,0.36,7.44
LOC035-U01,2026-01-09T16:45:00+00:00,2.161,0.32,8.49
LOC035-U01,2026-01-09T17:00:00+00:00,2.142,0.242,10.89
LOC035-U01,2026-01-09T17:15:00+00:00,2.348,0.222,9.11
LOC035-U01,2026-01-09T17:30:00+00:00,2.684,0.231,9.35
LOC035-U01,2026-01-09T17:45:00+00:00,1.179,0.336,9.11
LOC035-U01,2026-01-09T18:00:00+00:00,2.252,0.338,10.49
LOC035-U01,2026-01-09T18:15:00+00:00,2.712,0.348,10.76
LOC035-U01,2026-01-09T18:30:00+00:00,1.826,0.253,10.43
LOC035-U01,2026-01-09T18:45:00+00:00,2.657,0.229,8.68
LOC035-U01,2026-01-09T19:00:00+00:00,2.119,0.289,10.0
LOC035-U01,2026-01-09T19:15:00+00:00,1.725,0.333,10.05
LOC035-U01,2026-01-09T19:30:00+00:00,1.421,0.24,10.15
LOC035-U01,2026-01-09T19:45:00+00:00,1.772,0.372,7.3
LOC035-U01,2026-01-09T20:00:00+00:00,1.524,0.295,9.1
LOC035-U01,2026-01-09T20:15:00+00:00,3.166,0.356,11.94
LOC035-U01,2026-01-09T20:30:00+00:00,1.531,0.338,8.76
LOC035-U01,2026-01-09T20:45:00+00:00,1.865,0.248,8.25
LOC035-U01,2026-01-09T21:00:00+00:00,1.289,0.226,7.33
LOC035-U01,2026-01-09T21:15:00+00:00,2.858,0.267,7.68
LOC035-U01,2026-01-09T21:30:00+00:00,1.392,0.33,7.41
LOC035-U01,2026-01-09T21:45:00+00:00,2.241,0.312,7.41
LOC035-U01,2026-01-09T22:00:00+00:00,1.767,0.353,8.04
LOC035-U01,2026-01-09T22:15:00+00:00,2.852,0.327,9.01
LOC035-U01,2026-01-09T22:30:00+00:00,2.673,0.36,9.44
LOC035-U01,2026-01-09T22:45:00+00:00,1.67,0.32,6.92
LOC035-U01,2026-01-09T23:00:00+00:00,1.542,0.361,8.3
LOC035-U01,2026-01-09T23:15:00+00:00,1.918,0.373,11.5
LOC035-U01,2026-01-09T23:30:00+00:00,1.706,0.348,9.82
LOC035-U01,2026-01-09T23:45:00+00:00,2.173,0.272,8.9
LOC035-U01,2026-01-10T00:00:00+00:00,2.68,0.28,8.51
LOC035-U01,2026-01-10T00:15:00+00:00,2.41,0.343,9.38
LOC035-U01,2026-01-10T00:30:00+00:00,2.853,0.309,11.55
LOC035-U01,2026-01-10T00:45:00+00:00,2.468,0.29,7.98
LOC035-U01,2026-01-10T01:00:00+00:00,1.983,0.298,7.94
LOC035-U01,2026-01-10T01:15:00+00:00,2.187,0.226,10.87
LOC035-U01,2026-01-10T01:30:00+00:00,1.772,0.289,9.89
LOC035-U01,2026-01-10T01:45:00+00:00,1.696,0.336,7.71
LOC035-U01,2026-01-10T02:00:00+00:00,3.037,0.24,10.69
LOC035-U01,2026-01-10T02:15:00+00:00,2.287,0.367,11.45
LOC035-U01,2026-01-10T02:30:00+00:00,1.817,0.23,11.15
LOC035-U01,2026-01-10T02:45:00+00:00,2.334,0.359,7.78
LOC035-U01,2026-01-10T03:00:00+00:00,2.688,0.292,8.95
LOC035-U01,2026-01-10T03:15:00+00:00,1.819,0.244,10.2
LOC035-U01,2026-01-10T03:30:00+00:00,2.237,0.276,10.18
LOC035-U01,2026-01-10T03:45:00+00:00,2.809,0.261,8.25
LOC001-U01,2026-01-09T10:00:00+00:00,1.466,0.311,6.57
LOC001-U01,2026-01-09T10:15:00+00:00,2.66,0.311,11.64
LOC001-U01,2026-01-09T10:30:00+00:00,2.018,0.271,8.41
LOC001-U01,2026-01-09T10:45:00+00:00,2.08,0.299,11.15
LOC001-U01,2026-01-09T11:00:00+00:00,2.263,0.359,7.01
LOC001-U01,2026-01-09T11:15:00+00:00,1.715,0.226,9.43
LOC001-U01,2026-01-09T11:30:00+00:00,1.602,0.281,8.32
LOC001-U01,2026-01-09T11:45:00+00:00,2.404,0.254,10.68
LOC001-U01,2026-01-09T12:00:00+00:00,1.631,0.277,7.23
LOC001-U01,2026-01-09T12:15:00+00:00,3.514,0.367,10.19
LOC001-U01,2026-01-09T12:30:00+00:00,2.619,0.234,10.88
LOC001-U01,2026-01-09T12:45:00+00:00,2.262,0.26,10.41
LOC001-U01,2026-01-09T13:00:00+00:00,1.684,0.255,9.28
LOC001-U01,2026-01-09T13:15:00+00:00,2.382,0.259,7.86
LOC001-U01,2026-01-09T13:30:00+00:00,2.385,0.279,10.34
LOC001-U01,2026-01-09T13:45:00+00:00,1.789,0.326,10.78
LOC001-U01,2026-01-09T14:00:00+00:00,1.859,0.343,10.72
LOC001-U01,2026-01-09T14:15:00+00:00,1.715,0.38,8.52
LOC001-U01,2026-01-09T14:30:00+00:00,1.829,0.322,9.84
LOC001-U01,2026-01-09T14:45:00+00:00,2.642,0.337,9.71
LOC001-U01,2026-01-09T15:00:00+00:00,2.11,0.379,9.23
LOC001-U01,2026-01-09T15:15:00+00:00,1.582,0.269,8.96
LOC001-U01,2026-01-09T15:30:00+00:00,2.436,0.327,10.48
LOC001-U01,2026-01-09T15:45:00+00:00,2.007,0.371,10.62
LOC001-U01,2026-01-09T16:00:00+00:00,1.639,0.354,8.41
LOC001-U01,2026-01-09T16:15:00+00:00,1.674,0.272,11.12
LOC001-U01,2026-01-09T16:30:00+00:00,1.584,0.303,7.64
LOC001-U01,2026-01-09T16:45:00+00:00,2.218,0.263,11.3
LOC001-U01,2026-01-09T17:00:00+00:00,1.493,0.359,7.02
LOC001-U01,2026-01-09T17:15:00+00:00,1.032,0.228,10.87
LOC001-U01,2026-01-09T17:30:00+00:00,2.12,0.337,7.83
LOC001-U01,2026-01-09T17:45:00+00:00,2.813,0.293,10.59
LOC001-U01,2026-01-09T18:00:00+00:00,2.062,0.316,9.45
LOC001-U01,2026-01-09T18:15:00+00:00,2.299,0.276,9.24
LOC001-U01,2026-01-09T18:30:00+00:00,2.826,0.275,10.98
LOC001-U01,2026-01-09T18:45:00+00:00,1.958,0.269,7.3
LOC001-U01,2026-01-09T19:00:00+00:00,1.774,0.318,11.02
LOC001-U01,2026-01-09T19:15:00+00:00,2.166,0.372,10.3
LOC001-U01,2026-01-09T19:30:00+00:00,1.175,0.233,8.36
LOC001-U01,2026-01-09T19:45:00+00:00,1.825,0.302,6.88
LOC001-U01,2026-01-09T20:00:00+00:00,0.687,0.344,7.81
LOC001-U01,2026-01-09T20:15:00+00:00,0.663,0.362,8.84
LOC001-U01,2026-01-09T20:30:00+00:00,1.598,0.27,8.01
LOC001-U01,2026-01-09T20:45:00+00:00,2.105,0.334,7.05
LOC001-U01,2026-01-09T21:00:00+00:00,2.462,0.281,7.08
LOC001-U01,2026-01-09T21:15:00+00:00,2.378,0.36,11.71
LOC001-U01,2026-01-09T21:30:00+00:00,2.008,0.279,6.82
LOC001-U01,2026-01-09T21:45:00+00:00,1.846,0.364,8.57
LOC001-U01,2026-01-09T22:00:00+00:00,2.647,0.328,11.4
LOC001-U01,2026-01-09T22:15:00+00:00,2.485,0.303,8.22
LOC001-U01,2026-01-09T22:30:00+00:00,2.538,0.275,7.67
LOC001-U01,2026-01-09T22:45:00+00:00,2.289,0.357,6.85
LOC001-U01,2026-01-09T23:00:00+00:00,2.378,0.329,6.84
LOC001-U01,2026-01-09T23:15:00+00:00,2.27,0.28,7.74
LOC001-U01,2026-01-09T23:30:00+00:00,2.472,0.248,8.3
LOC001-U01,2026-01-09T23:45:00+00:00,2.945,0.324,7.53
LOC001-U01,2026-01-10T00:00:00+00:00,2.431,0.359,10.66
LOC001-U01,2026-01-10T00:15:00+00:00,2.263,0.262,9.54
LOC001-U01,2026-01-10T00:30:00+00:00,2.945,0.355,8.69
LOC001-U01,2026-01-10T00:45:00+00:00,2.55,0.37,11.32
LOC001-U01,2026-01-10T01:00:00+00:00,2.326,0.27,9.94
LOC001-U01,2026-01-10T01:15:00+00:00,1.461,0.238,8.81
LOC001-U01,2026-01-10T01:30:00+00:00,1.472,0.35,9.32
LOC001-U01,2026-01-10T01:45:00+00:00,2.519,0.303,7.44
LOC001-U01,2026-01-10T02:00:00+00:00,1.707,0.267,8.26
LOC001-U01,2026-01-10T02:15:00+00:00,2.722,0.309,7.51
LOC001-U01,2026-01-10T02:30:00+00:00,1.884,0.291,11.35
LOC001-U01,2026-01-10T02:45:00+00:00,1.813,0.231,6.58
LOC001-U01,2026-01-10T03:00:00+00:00,1.575,0.247,7.4
LOC001-U01,2026-01-10T03:15:00+00:00,2.298,0.283,10.11
LOC001-U01,2026-01-10T03:30:00+00:00,2.559,0.341,10.39
LOC001-U01,2026-01-10T03:45:00+00:00,2.694,0.275,7.14
LOC017-U02,2026-01-09T10:00:00+00:00,2.499,0.248,7.5
LOC017-U02,2026-01-09T10:15:00+00:00,1.722,0.289,7.88
LOC017-U02,2026-01-09T10:30:00+00:00,2.264,0.369,10.78
LOC017-U02,2026-01-09T10:45:00+00:00,2.915,0.323,11.62
LOC017-U02,2026-01-09T11:00:00+00:00,2.663,0.374,9.84
LOC017-U02,2026-01-09T11:15:00+00:00,3.239,0.332,8.84
LOC017-U02,2026-01-09T11:30:00+00:00,2.339,0.237,8.14
LOC017-U02,2026-01-09T11:45:00+00:00,2.454,0.267,7.72
LOC017-U02,2026-01-09T12:00:00+00:00,1.765,0.249,9.99
LOC017-U02,2026-01-09T12:15:00+00:00,1.712,0.277,8.47
LOC017-U02,2026-01-09T12:30:00+00:00,2.123,0.295,8.75
LOC017-U02,2026-01-09T12:45:00+00:00,2.723,0.223,11.45
LOC017-U02,2026-01-09T13:00:00+00:00,2.649,0.352,10.82
LOC017-U02,2026-01-09T13:15:00+00:00,1.899,0.278,10.6
LOC017-U02,2026-01-09T13:30:00+00:00,2.831,0.238,7.45
LOC017-U02,2026-01-09T13:45:00+00:00,1.603,0.274,6.88
LOC017-U02,2026-01-09T14:00:00+00:00,2.592,0.273,6.92
LOC017-U02,2026-01-09T14:15:00+00:00,1.998,0.309,8.61
LOC017-U02,2026-01-09T14:30:00+00:00,1.51,0.359,10.93
LOC017-U02,2026-01-09T14:45:00+00:00,1.52,0.363,6.74
LOC017-U02,2026-01-09T15:00:00+00:00,2.131,0.342,8.62
LOC017-U02,2026-01-09T15:15:00+00:00,2.001,0.254,8.21
LOC017-U02,2026-01-09T15:30:00+00:00,2.917,0.37,9.14
LOC017-U02,2026-01-09T15:45:00+00:00,2.321,0.244,11.56
LOC017-U02,2026-01-09T16:00:00+00:00,2.972,0.321,9.26
LOC017-U02,2026-01-09T16:15:00+00:00,1.994,0.338,10.17
LOC017-U02,2026-01-09T16:30:00+00:00,1.517,0.236,6.46
LOC017-U02,2026-01-09T16:45:00+00:00,2.9,0.244,10.08
LOC017-U02,2026-01-09T17:00:00+00:00,2.133,0.373,6.82
LOC017-U02,2026-01-09T17:15:00+00:00,1.516,0.341,6.81
LOC017-U02,2026-01-09T17:30:00+00:00,2.182,0.257,8.87
LOC017-U02,2026-01-09T17:45:00+00:00,2.039,0.256,9.31
LOC017-U02,2026-01-09T18:00:00+00:00,1.703,0.261,10.7
LOC017-U02,2026-01-09T18:15:00+00:00,1.409,0.33,7.26
LOC017-U02,2026-01-09T18:30:00+00:00,2.73,0.3,7.55
LOC017-U02,2026-01-09T18:45:00+00:00,1.704,0.247,8.2
LOC017-U02,2026-01-09T19:00:00+00:00,2.3,0.349,7.5
LOC017-U02,2026-01-09T19:15:00+00:00,2.418,0.372,10.12
LOC017-U02,2026-01-09T19:30:00+00:00,1.986,0.367,7.08
LOC017-U02,2026-01-09T19:45:00+00:00,1.26,0.235,6.62
LOC017-U02,2026-01-09T20:00:00+00:00,2.088,0.272,8.83
LOC017-U02,2026-01-09T20:15:00+00:00,1.825,0.335,8.48
LOC017-U02,2026-01-09T20:30:00+00:00,1.469,0.25,6.88
LOC017-U02,2026-01-09T20:45:00+00:00,2.551,0.276,9.21
LOC017-U02,2026-01-09T21:00:00+00:00,2.473,0.225,6.83
LOC017-U02,2026-01-09T21:15:00+00:00,1.9,0.236,6.66
LOC017-U02,2026-01-09T21:30:00+00:00,2.273,0.292,10.65
LOC017-U02,2026-01-09T21:45:00+00:00,2.038,0.333,9.95
LOC017-U02,2026-01-09T22:00:00+00:00,1.442,0.336,8.82
LOC017-U02,2026-01-09T22:15:00+00:00,2.484,0.301,11.22
LOC017-U02,2026-01-09T22:30:00+00:00,1.926,0.278,6.99
LOC017-U02,2026-01-09T22:45:00+00:00,1.843,0.25,8.98
LOC017-U02,2026-01-09T23:00:00+00:00,3.366,0.311,10.66
LOC017-U02,2026-01-09T23:15:00+00:00,2.381,0.283,6.88
LOC017-U02,2026-01-09T23:30:00+00:00,1.981,0.362,9.39
LOC017-U02,2026-01-09T23:45:00+00:00,1.782,0.269,10.05
LOC017-U02,2026-01-10T00:00:00+00:00,2.469,0.341,8.47
LOC017-U02,2026-01-10T00:15:00+00:00,2.581,0.362,11.14
LOC017-U02,2026-01-10T00:30:00+00:00,2.251,0.319,9.32
LOC017-U02,2026-01-10T00:45:00+00:00,1.727,0.245,10.57
LOC017-U02,2026-01-10T01:00:00+00:00,1.795,0.362,7.52
LOC017-U02,2026-01-10T01:15:00+00:00,2.099,0.354,8.82
LOC017-U02,2026-01-10T01:30:00+00:00,1.599,0.244,8.14
LOC017-U02,2026-01-10T01:45:00+00:00,3.058,0.357,8.59
LOC017-U02,2026-01-10T02:00:00+00:00,2.571,0.265,6.8
LOC017-U02,2026-01-10T02:15:00+00:00,1.731,0.233,9.02
LOC017-U02,2026-01-10T02:30:00+00:00,1.117,0.37,6.7
LOC017-U02,2026-01-10T02:45:00+00:00,1.958,0.323,7.47
LOC017-U02,2026-01-10T03:00:00+00:00,1.951,0.331,9.72
LOC017-U02,2026-01-10T03:15:00+00:00,2.005,0.316,9.56
LOC017-U02,2026-01-10T03:30:00+00:00,1.701,0.329,7.53
LOC017-U02,2026-01-10T03:45:00+00:00,2.257,0.298,10.94
LOC013-U01,2026-01-09T10:00:00+00:00,3.036,0.322,7.45
LOC013-U01,2026-01-09T10:15:00+00:00,1.14,0.333,10.17
LOC013-U01,2026-01-09T10:30:00+00:00,1.951,0.32,7.15
LOC013-U01,2026-01-09T10:45:00+00:00,2.26,0.306,8.5
LOC013-U01,2026-01-09T11:00:00+00:00,1.883,0.333,10.48
LOC013-U01,2026-01-09T11:15:00+00:00,1.952,0.227,9.86
LOC013-U01,2026-01-09T11:30:00+00:00,1.854,0.345,9.04
LOC013-U01,2026-01-09T11:45:00+00:00,2.547,0.345,10.44
LOC013-U01,2026-01-09T12:00:00+00:00,2.068,0.248,10.49
LOC013-U01,2026-01-09T12:15:00+00:00,2.255,0.244,10.0
